55834574848,FIELD_IDENTIFIER,2,,,isConfigured,isConfigured,25,14,,,2
55834577867,FIELD_IDENTIFIER,2,,,warn,warn,14,68,,,2
55834577868,FIELD_IDENTIFIER,2,,,message,message,86,68,,,2
55834577869,FIELD_IDENTIFIER,2,,,getClient,getClient,34,10,,,2
55834577870,FIELD_IDENTIFIER,2,,,get,get,19,11,,,2
55834577871,FIELD_IDENTIFIER,2,,,error,error,14,14,,,2
55834577872,FIELD_IDENTIFIER,2,,,message,message,55,14,,,2
55834577873,FIELD_IDENTIFIER,2,,,getClient,getClient,34,24,,,2
55834577874,FIELD_IDENTIFIER,2,,,get,get,36,25,,,2
55834577875,FIELD_IDENTIFIER,2,,,data,data,22,26,,,2
55834577876,FIELD_IDENTIFIER,2,,,error,error,14,28,,,2
55834577877,FIELD_IDENTIFIER,2,,,message,message,58,28,,,2
55834577878,FIELD_IDENTIFIER,2,,,message,message,61,29,,,2
55834577879,FIELD_IDENTIFIER,2,,,client,client,13,15,,,2
55834577880,FIELD_IDENTIFIER,2,,,gitlabUrl,gitlabUrl,9,17,,,2
55834577881,FIELD_IDENTIFIER,2,,,env,env,29,17,,,2
55834577882,FIELD_IDENTIFIER,2,,,GITLAB_URL,GITLAB_URL,33,17,,,2
55834577883,FIELD_IDENTIFIER,2,,,token,token,9,18,,,2
55834577884,FIELD_IDENTIFIER,2,,,env,env,25,18,,,2
55834577885,FIELD_IDENTIFIER,2,,,GITLAB_TOKEN,GITLAB_TOKEN,29,18,,,2
55834577886,FIELD_IDENTIFIER,2,,,trim,trim,43,18,,,2
55834577887,FIELD_IDENTIFIER,2,,,token,token,14,20,,,2
55834577888,FIELD_IDENTIFIER,2,,,warn,warn,14,21,,,2
55834577889,FIELD_IDENTIFIER,2,,,client,client,9,24,,,2
55834577890,FIELD_IDENTIFIER,2,,,create,create,24,24,,,2
55834577891,FIELD_IDENTIFIER,2,,,baseURL,baseURL,6,25,,,2
55834577892,FIELD_IDENTIFIER,2,,,gitlabUrl,gitlabUrl,23,25,,,2
55834577893,FIELD_IDENTIFIER,2,,,headers,headers,6,26,,,2
55834577894,FIELD_IDENTIFIER,2,,,PRIVATE-TOKEN,PRIVATE-TOKEN,8,27,,,2
55834577895,FIELD_IDENTIFIER,2,,,token,token,30,27,,,2
55834577896,FIELD_IDENTIFIER,2,,,Content-Type,Content-Type,8,28,,,2
55834577897,FIELD_IDENTIFIER,2,,,timeout,timeout,6,30,,,2
55834577898,FIELD_IDENTIFIER,2,,,client,client,14,35,,,2
55834577899,FIELD_IDENTIFIER,2,,,initializeClient,initializeClient,11,36,,,2
55834577900,FIELD_IDENTIFIER,2,,,client,client,16,38,,,2
55834577901,FIELD_IDENTIFIER,2,,,gitlabUrl,gitlabUrl,9,10,,,2
55834577902,FIELD_IDENTIFIER,2,,,token,token,9,11,,,2
55834577903,FIELD_IDENTIFIER,2,,,AxiosInstance,AxiosInstance,0,2,,,2
55834577904,FIELD_IDENTIFIER,2,,,getClient,getClient,34,11,,,2
55834577905,FIELD_IDENTIFIER,2,,,get,get,36,12,,,2
55834577906,FIELD_IDENTIFIER,2,,,params,params,8,13,,,2
55834577907,FIELD_IDENTIFIER,2,,,per_page,per_page,10,14,,,2
55834577908,FIELD_IDENTIFIER,2,,,data,data,22,17,,,2
55834577909,FIELD_IDENTIFIER,2,,,error,error,14,19,,,2
55834577910,FIELD_IDENTIFIER,2,,,message,message,59,19,,,2
55834577911,FIELD_IDENTIFIER,2,,,message,message,67,20,,,2
55834577912,FIELD_IDENTIFIER,2,,,getClient,getClient,34,29,,,2
55834577913,FIELD_IDENTIFIER,2,,,get,get,36,30,,,2
55834577914,FIELD_IDENTIFIER,2,,,data,data,22,31,,,2
55834577915,FIELD_IDENTIFIER,2,,,error,error,14,33,,,2
55834577916,FIELD_IDENTIFIER,2,,,message,message,58,33,,,2
55834577917,FIELD_IDENTIFIER,2,,,message,message,66,34,,,2
55834577918,FIELD_IDENTIFIER,2,,,getGroupById,getGroupById,33,48,,,2
55834577919,FIELD_IDENTIFIER,2,,,push,push,15,49,,,2
55834577920,FIELD_IDENTIFIER,2,,,name,name,26,49,,,2
55834577921,FIELD_IDENTIFIER,2,,,parent_id,parent_id,31,50,,,2
55834577922,FIELD_IDENTIFIER,2,,,reverse,reverse,20,54,,,2
55834577923,FIELD_IDENTIFIER,2,,,join,join,30,54,,,2
55834577924,FIELD_IDENTIFIER,2,,,error,error,14,56,,,2
55834577925,FIELD_IDENTIFIER,2,,,message,message,56,56,,,2
55834577926,FIELD_IDENTIFIER,2,,,GitLabGroup,GitLabGroup,0,3,,,2
55834577927,FIELD_IDENTIFIER,2,,,due_date,due_date,31,26,,,2
55834577928,FIELD_IDENTIFIER,2,,,due_date,due_date,51,31,,,2
55834577929,FIELD_IDENTIFIER,2,,,getClient,getClient,40,11,,,2
55834577930,FIELD_IDENTIFIER,2,,,get,get,42,12,,,2
55834577931,FIELD_IDENTIFIER,2,,,params,params,16,13,,,2
55834577932,FIELD_IDENTIFIER,2,,,state,state,20,14,,,2
55834577933,FIELD_IDENTIFIER,2,,,order_by,order_by,20,15,,,2
55834577934,FIELD_IDENTIFIER,2,,,sort,sort,20,16,,,2
55834577935,FIELD_IDENTIFIER,2,,,per_page,per_page,20,17,,,2
55834577936,FIELD_IDENTIFIER,2,,,data,data,40,21,,,2
55834577937,FIELD_IDENTIFIER,2,,,filter,filter,30,25,,,2
55834577938,FIELD_IDENTIFIER,2,,,error,error,20,36,,,2
55834577939,FIELD_IDENTIFIER,2,,,GitLabMilestone,GitLabMilestone,0,2,,,2
55834577940,FIELD_IDENTIFIER,2,,,getClient,getClient,34,11,,,2
55834577941,FIELD_IDENTIFIER,2,,,log,log,14,16,,,2
55834577942,FIELD_IDENTIFIER,2,,,get,get,38,19,,,2
55834577943,FIELD_IDENTIFIER,2,,,params,params,10,20,,,2
55834577944,FIELD_IDENTIFIER,2,,,membership,membership,12,21,,,2
55834577945,FIELD_IDENTIFIER,2,,,per_page,per_page,12,22,,,2
55834577946,FIELD_IDENTIFIER,2,,,page,page,12,23,,,2
55834577947,FIELD_IDENTIFIER,2,,,order_by,order_by,12,24,,,2
55834577948,FIELD_IDENTIFIER,2,,,sort,sort,12,25,,,2
55834577949,FIELD_IDENTIFIER,2,,,data,data,34,29,,,2
55834577950,FIELD_IDENTIFIER,2,,,push,push,20,30,,,2
55834577951,FIELD_IDENTIFIER,2,,,log,log,16,32,,,2
55834577952,FIELD_IDENTIFIER,2,,,length,length,57,32,,,2
55834577953,FIELD_IDENTIFIER,2,,,length,length,96,32,,,2
55834577954,FIELD_IDENTIFIER,2,,,headers,headers,34,36,,,2
55834577955,FIELD_IDENTIFIER,2,,,length,length,63,37,,,2
55834577956,FIELD_IDENTIFIER,2,,,warn,warn,18,43,,,2
55834577957,FIELD_IDENTIFIER,2,,,log,log,14,48,,,2
55834577958,FIELD_IDENTIFIER,2,,,length,length,59,48,,,2
55834577959,FIELD_IDENTIFIER,2,,,error,error,14,51,,,2
55834577960,FIELD_IDENTIFIER,2,,,message,message,61,51,,,2
55834577961,FIELD_IDENTIFIER,2,,,message,message,69,52,,,2
55834577962,FIELD_IDENTIFIER,2,,,getClient,getClient,34,61,,,2
55834577963,FIELD_IDENTIFIER,2,,,get,get,36,62,,,2
55834577964,FIELD_IDENTIFIER,2,,,data,data,22,63,,,2
55834577965,FIELD_IDENTIFIER,2,,,error,error,14,65,,,2
55834577966,FIELD_IDENTIFIER,2,,,message,message,60,65,,,2
55834577967,FIELD_IDENTIFIER,2,,,message,message,68,66,,,2
55834577968,FIELD_IDENTIFIER,2,,,GitLabProject,GitLabProject,0,3,,,2
55834577969,FIELD_IDENTIFIER,2,,,gitlabClient,gitlabClient,0,2,,,2
55834577970,FIELD_IDENTIFIER,2,,,default,default,0,2,,,2
55834577971,FIELD_IDENTIFIER,2,,,gitlabAuthService,gitlabAuthService,0,3,,,2
55834577972,FIELD_IDENTIFIER,2,,,default,default,0,3,,,2
55834577973,FIELD_IDENTIFIER,2,,,gitlabProjectService,gitlabProjectService,0,4,,,2
55834577974,FIELD_IDENTIFIER,2,,,default,default,0,4,,,2
55834577975,FIELD_IDENTIFIER,2,,,gitlabGroupService,gitlabGroupService,0,5,,,2
55834577976,FIELD_IDENTIFIER,2,,,default,default,0,5,,,2
55834577977,FIELD_IDENTIFIER,2,,,gitLabIssueService,gitLabIssueService,0,6,,,2
55834577978,FIELD_IDENTIFIER,2,,,default,default,0,6,,,2
55834577979,FIELD_IDENTIFIER,2,,,gitLabMRService,gitLabMRService,0,7,,,2
55834577980,FIELD_IDENTIFIER,2,,,default,default,0,7,,,2
55834577981,FIELD_IDENTIFIER,2,,,gitLabMilestoneService,gitLabMilestoneService,0,8,,,2
55834577982,FIELD_IDENTIFIER,2,,,default,default,0,8,,,2
55834577983,FIELD_IDENTIFIER,2,,,log,log,12,32,,,2
55834577984,FIELD_IDENTIFIER,2,,,length,length,53,37,,,2
55834577985,FIELD_IDENTIFIER,2,,,length,length,55,38,,,2
55834577986,FIELD_IDENTIFIER,2,,,log,log,12,40,,,2
55834577987,FIELD_IDENTIFIER,2,,,calculateCycleTime,calculateCycleTime,33,43,,,2
55834577988,FIELD_IDENTIFIER,2,,,calculateReopenRate,calculateReopenRate,34,46,,,2
55834577989,FIELD_IDENTIFIER,2,,,reopened,reopened,17,47,,,2
55834577990,FIELD_IDENTIFIER,2,,,checked,checked,17,48,,,2
55834577991,FIELD_IDENTIFIER,2,,,calculateBugRatio,calculateBugRatio,32,52,,,2
55834577992,FIELD_IDENTIFIER,2,,,length,length,60,52,,,2
55834577993,FIELD_IDENTIFIER,2,,,length,length,82,52,,,2
55834577994,FIELD_IDENTIFIER,2,,,length,length,53,57,,,2
55834577995,FIELD_IDENTIFIER,2,,,length,length,55,58,,,2
55834577996,FIELD_IDENTIFIER,2,,,calculateStaleIssues,calculateStaleIssues,29,62,,,2
55834577997,FIELD_IDENTIFIER,2,,,calculateCriticalMetrics,calculateCriticalMetrics,32,65,,,2
55834577998,FIELD_IDENTIFIER,2,,,calculateMRLinkRate,calculateMRLinkRate,30,68,,,2
55834577999,FIELD_IDENTIFIER,2,,,withLinks,withLinks,17,69,,,2
55834578000,FIELD_IDENTIFIER,2,,,checked,checked,17,70,,,2
55834578001,FIELD_IDENTIFIER,2,,,calculateClosureRate,calculateClosureRate,29,74,,,2
55834578002,FIELD_IDENTIFIER,2,,,getVelocityAlertLevel,getVelocityAlertLevel,40,80,,,2
55834578003,FIELD_IDENTIFIER,2,,,getCycleTimeAlertLevel,getCycleTimeAlertLevel,40,81,,,2
55834578004,FIELD_IDENTIFIER,2,,,avg_cycle_time_days,avg_cycle_time_days,22,82,,,2
55834578005,FIELD_IDENTIFIER,2,,,getReopenRateAlertLevel,getReopenRateAlertLevel,41,84,,,2
55834578006,FIELD_IDENTIFIER,2,,,reopen_rate_percent,reopen_rate_percent,23,85,,,2
55834578007,FIELD_IDENTIFIER,2,,,getBugRatioAlertLevel,getBugRatioAlertLevel,39,87,,,2
55834578008,FIELD_IDENTIFIER,2,,,bug_ratio_percent,bug_ratio_percent,21,88,,,2
55834578009,FIELD_IDENTIFIER,2,,,total_open_issues,total_open_issues,6,93,,,2
55834578010,FIELD_IDENTIFIER,2,,,total_closed_issues,total_closed_issues,6,94,,,2
55834578011,FIELD_IDENTIFIER,2,,,issues_closed_last_7d,issues_closed_last_7d,6,97,,,2
55834578012,FIELD_IDENTIFIER,2,,,issues_closed_last_30d,issues_closed_last_30d,6,98,,,2
55834578013,FIELD_IDENTIFIER,2,,,total_resolution_hours,total_resolution_hours,6,99,,,2
55834578014,FIELD_IDENTIFIER,2,,,total_resolution_hours,total_resolution_hours,46,99,,,2
55834578015,FIELD_IDENTIFIER,2,,,issues_with_resolution_time,issues_with_resolution_time,6,100,,,2
55834578016,FIELD_IDENTIFIER,2,,,issues_with_resolution_time,issues_with_resolution_time,51,100,,,2
55834578017,FIELD_IDENTIFIER,2,,,avg_cycle_time_hours,avg_cycle_time_hours,6,101,,,2
55834578018,FIELD_IDENTIFIER,2,,,avg_cycle_time_hours,avg_cycle_time_hours,44,101,,,2
55834578019,FIELD_IDENTIFIER,2,,,avg_cycle_time_days,avg_cycle_time_days,6,102,,,2
55834578020,FIELD_IDENTIFIER,2,,,avg_cycle_time_days,avg_cycle_time_days,43,102,,,2
55834578021,FIELD_IDENTIFIER,2,,,issues_reopened_count,issues_reopened_count,6,103,,,2
55834578022,FIELD_IDENTIFIER,2,,,issues_reopened_count,issues_reopened_count,46,103,,,2
55834578023,FIELD_IDENTIFIER,2,,,issues_checked_for_reopens,issues_checked_for_reopens,6,104,,,2
55834578024,FIELD_IDENTIFIER,2,,,issues_checked_for_reopens,issues_checked_for_reopens,51,104,,,2
55834578025,FIELD_IDENTIFIER,2,,,reopen_rate_percent,reopen_rate_percent,6,105,,,2
55834578026,FIELD_IDENTIFIER,2,,,reopen_rate_percent,reopen_rate_percent,44,105,,,2
55834578027,FIELD_IDENTIFIER,2,,,bug_issues_count,bug_issues_count,6,106,,,2
55834578028,FIELD_IDENTIFIER,2,,,bug_issues_count,bug_issues_count,39,106,,,2
55834578029,FIELD_IDENTIFIER,2,,,feature_issues_count,feature_issues_count,6,107,,,2
55834578030,FIELD_IDENTIFIER,2,,,feature_issues_count,feature_issues_count,43,107,,,2
55834578031,FIELD_IDENTIFIER,2,,,bug_ratio_percent,bug_ratio_percent,6,108,,,2
55834578032,FIELD_IDENTIFIER,2,,,bug_ratio_percent,bug_ratio_percent,40,108,,,2
55834578033,FIELD_IDENTIFIER,2,,,issues_opened_last_7d,issues_opened_last_7d,6,111,,,2
55834578034,FIELD_IDENTIFIER,2,,,issues_opened_last_30d,issues_opened_last_30d,6,112,,,2
55834578035,FIELD_IDENTIFIER,2,,,net_issue_change_7d,net_issue_change_7d,6,113,,,2
55834578036,FIELD_IDENTIFIER,2,,,stale_issues_count,stale_issues_count,6,114,,,2
55834578037,FIELD_IDENTIFIER,2,,,stale_issues_count,stale_issues_count,38,114,,,2
55834578038,FIELD_IDENTIFIER,2,,,stale_issues_percent,stale_issues_percent,6,115,,,2
55834578039,FIELD_IDENTIFIER,2,,,stale_issues_percent,stale_issues_percent,40,115,,,2
55834578040,FIELD_IDENTIFIER,2,,,critical_issues_open,critical_issues_open,6,116,,,2
55834578041,FIELD_IDENTIFIER,2,,,critical_issues_open,critical_issues_open,43,116,,,2
55834578042,FIELD_IDENTIFIER,2,,,blocker_issues_open,blocker_issues_open,6,117,,,2
55834578043,FIELD_IDENTIFIER,2,,,blocker_issues_open,blocker_issues_open,42,117,,,2
55834578044,FIELD_IDENTIFIER,2,,,critical_avg_resolution_hours,critical_avg_resolution_hours,6,118,,,2
55834578045,FIELD_IDENTIFIER,2,,,critical_avg_resolution_hours,critical_avg_resolution_hours,52,118,,,2
55834578046,FIELD_IDENTIFIER,2,,,issues_with_mr_links,issues_with_mr_links,6,119,,,2
55834578047,FIELD_IDENTIFIER,2,,,issues_with_mr_links,issues_with_mr_links,41,119,,,2
55834578048,FIELD_IDENTIFIER,2,,,total_closed_issues_checked,total_closed_issues_checked,6,120,,,2
55834578049,FIELD_IDENTIFIER,2,,,total_closed_issues_checked,total_closed_issues_checked,48,120,,,2
55834578050,FIELD_IDENTIFIER,2,,,issue_mr_link_rate_percent,issue_mr_link_rate_percent,6,121,,,2
55834578051,FIELD_IDENTIFIER,2,,,issue_mr_link_rate_percent,issue_mr_link_rate_percent,47,121,,,2
55834578052,FIELD_IDENTIFIER,2,,,closure_rate_percent,closure_rate_percent,6,124,,,2
55834578053,FIELD_IDENTIFIER,2,,,velocity_alert_level,velocity_alert_level,6,127,,,2
55834578054,FIELD_IDENTIFIER,2,,,cycle_time_alert_level,cycle_time_alert_level,6,128,,,2
55834578055,FIELD_IDENTIFIER,2,,,reopen_rate_alert_level,reopen_rate_alert_level,6,129,,,2
55834578056,FIELD_IDENTIFIER,2,,,bug_ratio_alert_level,bug_ratio_alert_level,6,130,,,2
55834578057,FIELD_IDENTIFIER,2,,,created_at,created_at,16,144,,,2
55834578058,FIELD_IDENTIFIER,2,,,closed_at,closed_at,36,144,,,2
55834578059,FIELD_IDENTIFIER,2,,,created_at,created_at,43,145,,,2
55834578060,FIELD_IDENTIFIER,2,,,closed_at,closed_at,42,146,,,2
55834578061,FIELD_IDENTIFIER,2,,,getTime,getTime,40,147,,,2
55834578062,FIELD_IDENTIFIER,2,,,getTime,getTime,64,147,,,2
55834578063,FIELD_IDENTIFIER,2,,,log,log,20,156,,,2
55834578064,FIELD_IDENTIFIER,2,,,iid,iid,51,156,,,2
55834578065,FIELD_IDENTIFIER,2,,,toFixed,toFixed,75,156,,,2
55834578066,FIELD_IDENTIFIER,2,,,toFixed,toFixed,117,156,,,2
55834578067,FIELD_IDENTIFIER,2,,,log,log,18,162,,,2
55834578068,FIELD_IDENTIFIER,2,,,iid,iid,49,162,,,2
55834578069,FIELD_IDENTIFIER,2,,,created_at,created_at,91,162,,,2
55834578070,FIELD_IDENTIFIER,2,,,closed_at,closed_at,123,162,,,2
55834578071,FIELD_IDENTIFIER,2,,,log,log,12,141,,,2
55834578072,FIELD_IDENTIFIER,2,,,length,length,55,141,,,2
55834578073,FIELD_IDENTIFIER,2,,,forEach,forEach,17,143,,,2
55834578074,FIELD_IDENTIFIER,2,,,log,log,12,174,,,2
55834578075,FIELD_IDENTIFIER,2,,,toFixed,toFixed,119,174,,,2
55834578076,FIELD_IDENTIFIER,2,,,total_resolution_hours,total_resolution_hours,6,177,,,2
55834578077,FIELD_IDENTIFIER,2,,,toFixed,toFixed,64,177,,,2
55834578078,FIELD_IDENTIFIER,2,,,issues_with_resolution_time,issues_with_resolution_time,6,178,,,2
55834578079,FIELD_IDENTIFIER,2,,,avg_cycle_time_hours,avg_cycle_time_hours,6,179,,,2
55834578080,FIELD_IDENTIFIER,2,,,toFixed,toFixed,60,179,,,2
55834578081,FIELD_IDENTIFIER,2,,,avg_cycle_time_days,avg_cycle_time_days,6,180,,,2
55834578082,FIELD_IDENTIFIER,2,,,toFixed,toFixed,58,180,,,2
55834578083,FIELD_IDENTIFIER,2,,,issues_reopened_count,issues_reopened_count,6,192,,,2
55834578084,FIELD_IDENTIFIER,2,,,issues_checked_for_reopens,issues_checked_for_reopens,6,193,,,2
55834578085,FIELD_IDENTIFIER,2,,,reopen_rate_percent,reopen_rate_percent,6,194,,,2
55834578086,FIELD_IDENTIFIER,2,,,toFixed,toFixed,58,194,,,2
55834578087,FIELD_IDENTIFIER,2,,,bug_issues_count,bug_issues_count,6,206,,,2
55834578088,FIELD_IDENTIFIER,2,,,feature_issues_count,feature_issues_count,6,207,,,2
55834578089,FIELD_IDENTIFIER,2,,,bug_ratio_percent,bug_ratio_percent,6,208,,,2
55834578090,FIELD_IDENTIFIER,2,,,toFixed,toFixed,54,208,,,2
55834578091,FIELD_IDENTIFIER,2,,,updated_at,updated_at,16,222,,,2
55834578092,FIELD_IDENTIFIER,2,,,updated_at,updated_at,44,223,,,2
55834578093,FIELD_IDENTIFIER,2,,,setDate,setDate,17,217,,,2
55834578094,FIELD_IDENTIFIER,2,,,getDate,getDate,38,217,,,2
55834578095,FIELD_IDENTIFIER,2,,,forEach,forEach,15,221,,,2
55834578096,FIELD_IDENTIFIER,2,,,length,length,17,231,,,2
55834578097,FIELD_IDENTIFIER,2,,,length,length,63,231,,,2
55834578098,FIELD_IDENTIFIER,2,,,stale_issues_count,stale_issues_count,6,234,,,2
55834578099,FIELD_IDENTIFIER,2,,,stale_issues_percent,stale_issues_percent,6,235,,,2
55834578100,FIELD_IDENTIFIER,2,,,toFixed,toFixed,60,235,,,2
55834578101,FIELD_IDENTIFIER,2,,,state,state,15,247,,,2
55834578102,FIELD_IDENTIFIER,2,,,state,state,15,250,,,2
55834578103,FIELD_IDENTIFIER,2,,,state,state,58,254,,,2
55834578104,FIELD_IDENTIFIER,2,,,created_at,created_at,16,259,,,2
55834578105,FIELD_IDENTIFIER,2,,,closed_at,closed_at,36,259,,,2
55834578106,FIELD_IDENTIFIER,2,,,closed_at,closed_at,25,261,,,2
55834578107,FIELD_IDENTIFIER,2,,,getTime,getTime,36,261,,,2
55834578108,FIELD_IDENTIFIER,2,,,created_at,created_at,63,261,,,2
55834578109,FIELD_IDENTIFIER,2,,,getTime,getTime,75,261,,,2
55834578110,FIELD_IDENTIFIER,2,,,filter,filter,48,246,,,2
55834578111,FIELD_IDENTIFIER,2,,,length,length,6,248,,,2
55834578112,FIELD_IDENTIFIER,2,,,filter,filter,46,249,,,2
55834578113,FIELD_IDENTIFIER,2,,,length,length,6,251,,,2
55834578114,FIELD_IDENTIFIER,2,,,filter,filter,42,254,,,2
55834578115,FIELD_IDENTIFIER,2,,,forEach,forEach,19,258,,,2
55834578116,FIELD_IDENTIFIER,2,,,critical_issues_open,critical_issues_open,6,271,,,2
55834578117,FIELD_IDENTIFIER,2,,,blocker_issues_open,blocker_issues_open,6,272,,,2
55834578118,FIELD_IDENTIFIER,2,,,critical_avg_resolution_hours,critical_avg_resolution_hours,6,273,,,2
55834578119,FIELD_IDENTIFIER,2,,,toFixed,toFixed,38,274,,,2
55834578120,FIELD_IDENTIFIER,2,,,issues_with_mr_links,issues_with_mr_links,6,287,,,2
55834578121,FIELD_IDENTIFIER,2,,,total_closed_issues_checked,total_closed_issues_checked,6,288,,,2
55834578122,FIELD_IDENTIFIER,2,,,issue_mr_link_rate_percent,issue_mr_link_rate_percent,6,289,,,2
55834578123,FIELD_IDENTIFIER,2,,,toFixed,toFixed,72,289,,,2
55834578124,FIELD_IDENTIFIER,2,,,toFixed,toFixed,27,330,,,2
55834578125,FIELD_IDENTIFIER,2,,,state,state,63,340,,,2
55834578126,FIELD_IDENTIFIER,2,,,state,state,52,344,,,2
55834578127,FIELD_IDENTIFIER,2,,,length,length,20,337,,,2
55834578128,FIELD_IDENTIFIER,2,,,some,some,41,340,,,2
55834578129,FIELD_IDENTIFIER,2,,,filter,filter,36,344,,,2
55834578130,FIELD_IDENTIFIER,2,,,length,length,72,344,,,2
55834578131,FIELD_IDENTIFIER,2,,,GitLabIssues,GitLabIssues,0,4,,,2
55834578132,FIELD_IDENTIFIER,2,,,IssueMetricsCalculationResult,IssueMetricsCalculationResult,0,5,,,2
55834578133,FIELD_IDENTIFIER,2,,,GitLabIssueStateEvent,GitLabIssueStateEvent,0,5,,,2
55834578134,FIELD_IDENTIFIER,2,,,push,push,8,67,,,2
55834578135,FIELD_IDENTIFIER,2,,,push,push,8,68,,,2
55834578136,FIELD_IDENTIFIER,2,,,total_open_issues,total_open_issues,16,68,,,2
55834578137,FIELD_IDENTIFIER,2,,,push,push,8,69,,,2
55834578138,FIELD_IDENTIFIER,2,,,total_closed_issues,total_closed_issues,16,69,,,2
55834578139,FIELD_IDENTIFIER,2,,,push,push,8,70,,,2
55834578140,FIELD_IDENTIFIER,2,,,issues_closed_last_7d,issues_closed_last_7d,16,70,,,2
55834578141,FIELD_IDENTIFIER,2,,,push,push,8,71,,,2
55834578142,FIELD_IDENTIFIER,2,,,issues_closed_last_30d,issues_closed_last_30d,16,71,,,2
55834578143,FIELD_IDENTIFIER,2,,,push,push,8,72,,,2
55834578144,FIELD_IDENTIFIER,2,,,total_resolution_hours,total_resolution_hours,16,72,,,2
55834578145,FIELD_IDENTIFIER,2,,,push,push,8,73,,,2
55834578146,FIELD_IDENTIFIER,2,,,issues_with_resolution_time,issues_with_resolution_time,16,73,,,2
55834578147,FIELD_IDENTIFIER,2,,,push,push,8,74,,,2
55834578148,FIELD_IDENTIFIER,2,,,avg_cycle_time_hours,avg_cycle_time_hours,16,74,,,2
55834578149,FIELD_IDENTIFIER,2,,,push,push,8,75,,,2
55834578150,FIELD_IDENTIFIER,2,,,avg_cycle_time_days,avg_cycle_time_days,16,75,,,2
55834578151,FIELD_IDENTIFIER,2,,,push,push,8,76,,,2
55834578152,FIELD_IDENTIFIER,2,,,issues_reopened_count,issues_reopened_count,16,76,,,2
55834578153,FIELD_IDENTIFIER,2,,,push,push,8,77,,,2
55834578154,FIELD_IDENTIFIER,2,,,issues_checked_for_reopens,issues_checked_for_reopens,16,77,,,2
55834578155,FIELD_IDENTIFIER,2,,,push,push,8,78,,,2
55834578156,FIELD_IDENTIFIER,2,,,reopen_rate_percent,reopen_rate_percent,16,78,,,2
55834578157,FIELD_IDENTIFIER,2,,,push,push,8,79,,,2
55834578158,FIELD_IDENTIFIER,2,,,bug_issues_count,bug_issues_count,16,79,,,2
55834578159,FIELD_IDENTIFIER,2,,,push,push,8,80,,,2
55834578160,FIELD_IDENTIFIER,2,,,feature_issues_count,feature_issues_count,16,80,,,2
55834578161,FIELD_IDENTIFIER,2,,,push,push,8,81,,,2
55834578162,FIELD_IDENTIFIER,2,,,bug_ratio_percent,bug_ratio_percent,16,81,,,2
55834578163,FIELD_IDENTIFIER,2,,,push,push,8,82,,,2
55834578164,FIELD_IDENTIFIER,2,,,issues_opened_last_7d,issues_opened_last_7d,16,82,,,2
55834578165,FIELD_IDENTIFIER,2,,,push,push,8,83,,,2
55834578166,FIELD_IDENTIFIER,2,,,issues_opened_last_30d,issues_opened_last_30d,16,83,,,2
55834578167,FIELD_IDENTIFIER,2,,,push,push,8,84,,,2
55834578168,FIELD_IDENTIFIER,2,,,net_issue_change_7d,net_issue_change_7d,16,84,,,2
55834578169,FIELD_IDENTIFIER,2,,,push,push,8,85,,,2
55834578170,FIELD_IDENTIFIER,2,,,stale_issues_count,stale_issues_count,16,85,,,2
55834578171,FIELD_IDENTIFIER,2,,,push,push,8,86,,,2
55834578172,FIELD_IDENTIFIER,2,,,stale_issues_percent,stale_issues_percent,16,86,,,2
55834578173,FIELD_IDENTIFIER,2,,,push,push,8,87,,,2
55834578174,FIELD_IDENTIFIER,2,,,critical_issues_open,critical_issues_open,16,87,,,2
55834578175,FIELD_IDENTIFIER,2,,,push,push,8,88,,,2
55834578176,FIELD_IDENTIFIER,2,,,blocker_issues_open,blocker_issues_open,16,88,,,2
55834578177,FIELD_IDENTIFIER,2,,,push,push,8,89,,,2
55834578178,FIELD_IDENTIFIER,2,,,critical_avg_resolution_hours,critical_avg_resolution_hours,16,89,,,2
55834578179,FIELD_IDENTIFIER,2,,,push,push,8,90,,,2
55834578180,FIELD_IDENTIFIER,2,,,issues_with_mr_links,issues_with_mr_links,16,90,,,2
55834578181,FIELD_IDENTIFIER,2,,,push,push,8,91,,,2
55834578182,FIELD_IDENTIFIER,2,,,total_closed_issues_checked,total_closed_issues_checked,16,91,,,2
55834578183,FIELD_IDENTIFIER,2,,,push,push,8,92,,,2
55834578184,FIELD_IDENTIFIER,2,,,issue_mr_link_rate_percent,issue_mr_link_rate_percent,16,92,,,2
55834578185,FIELD_IDENTIFIER,2,,,push,push,8,93,,,2
55834578186,FIELD_IDENTIFIER,2,,,closure_rate_percent,closure_rate_percent,16,93,,,2
55834578187,FIELD_IDENTIFIER,2,,,push,push,8,94,,,2
55834578188,FIELD_IDENTIFIER,2,,,velocity_alert_level,velocity_alert_level,16,94,,,2
55834578189,FIELD_IDENTIFIER,2,,,push,push,8,95,,,2
55834578190,FIELD_IDENTIFIER,2,,,cycle_time_alert_level,cycle_time_alert_level,16,95,,,2
55834578191,FIELD_IDENTIFIER,2,,,push,push,8,96,,,2
55834578192,FIELD_IDENTIFIER,2,,,reopen_rate_alert_level,reopen_rate_alert_level,16,96,,,2
55834578193,FIELD_IDENTIFIER,2,,,push,push,8,97,,,2
55834578194,FIELD_IDENTIFIER,2,,,bug_ratio_alert_level,bug_ratio_alert_level,16,97,,,2
55834578195,FIELD_IDENTIFIER,2,,,query,query,37,100,,,2
